Month,ATRISCO_1_SP24-79,ATRISCO_2_SP22-79,ATRISCO_3_SP22-79,ATRISCO_4_SP22-79,BURTON_1_SP30-79,BURTON_2_SP14-79,BURTON_3_SP14-79,BURTON_4_SP30-79,BURTON_5_SP37-79,CHARLES_1_SP16-79,CHARLES_2_SP16-79,CHARLES_3_SP16-79,CHARLES_4_SP16-79,CHARLES_5_SP33-79,COLLEGE_1_SP23-79,COLLEGE_2_SP23-79,CORONADO_1_SP30-79,CORONADO_2_SP39-79,DURANES_1_SP13-79,DURANES_2_SP13-79,DURANES_3_SP12-79,DURANES_4_SP12-79,DURANES_5_SP12-79,DURANES_6_SP12-79,DURANES_7_SP12-79,GONZALES_1_SP39-79,GONZALES_2_SP36-79,GONZALES_3_SP52-79,GRIEGOS_1_SP13-79,GRIEGOS_3_SP12-79,GRIEGOS_4_SP12-79,LEAVITT_1_SP17-79,LEAVITT_2_SP17-79,LEAVITT_3_SP30-79,LEYENDCKR_1_SP13-79,LEYENDCKR_2_SP13-79,LEYENDCKR_3_SP13-79,LEYENDCKR_4_SP13-79,LOMAS_1_SP14-79,LOMAS_5_SP30-79,LOMAS_6_SP30-79,LOVE_1_SP13-79,LOVE_3_SP13-79,LOVE_4_SP13-79,LOVE_5_SP13-53,LOVE_6_SP16-79,LOVE_7_SP16-79,LOVE_8_SP16-79,METRODETCTR_SP58-79,MILES_1_SP19-65,NM_UTL_1_SP14-79,NM_UTL_2_SP15-79,NM_UTL_3_SP23-79,NM_UTL_4_SP43-79,NM_UTL_5_SP49-79,NM_UTL_7,NM_UTL_8,NM_UTL_9,PONDEROSA_2_SP16-79,PONDEROSA_3_SP19-65,PONDEROSA_4_SP21-79,PONDEROSA_6_SP21-79,RIDGECREST_1_SP15-79,RIDGECREST_2_SP19-79,RIDGECREST_3_SP16-79,RIDGECREST_4_SP16-79,RIDGECREST_5_SP35-79,SAN_JOSE_1_SP12-58,SAN_JOSE_2A_SP30-79,SAN_JOSE_3A_SP22-79,SANTABAR_1_SP15-79,THOMAS_1_SP13-79,THOMAS_2_SP13-64,THOMAS_3_SP13-56,THOMAS_4_SP13-79,THOMAS_5_SP33-79,THOMAS_6_SP33-79,THOMAS_7_SP33-79,THOMAS_8_SP39-79,VOLANDIA_1_SP14-79,VOLANDIA_2_SP14-79,VOLANDIA_3_SP14-79,VOLANDIA_4_SP14-79,VOLANDIA_5_SP14-79,VOLANDIA_6_SP14-79,VOLCLIFFS_1_SP16-79,VOLCLIFFS_2_SP16-79,VOLCLIFFS_3_SP30-79,WALKER_1_SP28-79,WALKER_2_SP31-79,WALKER_3_SP44-79,WALKER_4_SP44-79,WEBSTER_1_SP23-79,WEBSTER_2_SP23-79,WEST_MESA_1_SP13-79,WEST_MESA_3_SP16-54,WEST_MESA_4_SP17-69,YALE_1_SP17-79,YALE_2_SP16-79,YALE_3_SP16-79,ZAMORA_1_SP39-79,ZAMORA_2_SP49-79
8/1/2008,0,29192802.9,39662652.34,46037491.09,42369063.65,94208952.64,77216148,12008245.51,93549319.2,112741558,109500973.7,78585001.02,0,74561749.73,62011277.5,65317079.69,4955411.897,19318346.57,14142324.13,62988803.91,79682143.14,0,40111658.54,40784486.77,81930966.54,243561.2689,347409.3674,17373622.32,39690012.71,51447530.84,32588658.54,1627858.534,340714.3515,767225.4759,66384942.82,82419103.04,83115132.93,95187840.95,34590058.71,88358660.9,49566180.1,17848433.96,22949445,34114130.71,0,18919823.55,41452344.68,47180017.87,4627150.242,0,NA,NA,NA,NA,NA,NA,NA,NA,68427897.38,0,54316.97265,11132.78413,26627168.11,81196034.57,79510080,81872996.56,102180927.1,0,440785.6759,0,1921551.499,51966176.48,0,0,33976230.22,0,85824000,77870580.76,47394847.2,88103828.77,70746027.6,60847285.3,83187403.48,74508352.91,76291533.12,73699200,0,293760,831583.5114,861470.808,204453.2845,223551.9117,1326040.755,1000237.874,0,0,0,94953503.87,79764098.75,1595639.394,14942811.94,427692.4726
9/1/2008,120307.8976,22327745.08,31977538.91,35762139.19,41236024.34,90821710.37,71740845.64,0,84968159.27,89188992.95,77721252.61,107754854.6,0,62840943.93,60384972.32,68751410.69,0,8598470.682,15802278.49,66705741.5,74042979.52,0,28185041.82,38832389.22,70475739.12,400760.9458,445663.9793,18997421.9,62011377.16,43123054.26,25780781.8,0,0,0,70753759.71,81936725.71,63160551.78,65086815.71,22849309.3,28602912.01,91897664.64,16181349.11,25998433.84,28354046.86,0,18960071.89,42152379.94,4471200,4596846.472,0,NA,NA,NA,NA,NA,NA,NA,NA,64429583.14,0,0,16572.74517,26480861.12,80394527.4,65757183.3,74572983.26,63263774.94,0,0,420601.8682,0,46466588.15,0,0,26012083.2,0,84960000,71990128.83,31685107.23,96404233.23,63879007.63,61642919.97,79615107.31,71567788.13,73122516.17,33284000,0,0,0,0,328384.687,345459.0292,0,0.131185507,118373.6826,0,552903.501,92895556.75,81720713.36,0,14286153.63,0
10/1/2008,499742.1034,11708866.73,31659137.14,18836542.5,39411540.59,80419711.38,70797274.88,1913946.252,76255217.18,65857722.79,23814699.53,98035369.9,7516024.232,42953598.63,52747985.36,52136605.47,3446332.334,925300.7392,2647553.252,64161260.04,35658025.52,0,2824873.704,32859570.44,66960941.66,0,0,0,54741437.43,37191538.18,19107207.31,0,340000,476986.6273,54739214.72,51258429.38,60429208.5,58669332.72,28677943.31,10008842.81,13330765.64,17177476.29,26814303.86,36100660.88,0,18316056.14,8180627.73,75582600,4314270.184,0,NA,NA,NA,NA,NA,NA,NA,NA,42420472.71,0,43316.87028,0,22155651.55,51407678.37,74266384.71,54956219.83,73054052.11,0,264750.9232,472560.2151,1182042.198,32963635.52,0,0,28339766.34,0,57484800,60113481.34,30869976.17,55142938.86,72860183.73,48940053.08,77273453.61,69691061.13,61230079.24,2534400,7829268.649,1340280,359987.2817,457529.0936,327298.9937,333218.6785,2786388.953,574159.6833,0,0,0,67064063.73,10566242.15,411330.6712,3086497.519,1053492.849
11/1/2008,312494.9701,14057493.71,30600935.71,22700147.55,21784903.93,71133876,63986800.14,452209.2875,73768974.32,33008887.28,197642.0557,45619625.29,87746692.69,52205904.78,84289.18893,17093216.65,300000,287124.9598,275775.4577,37674255.57,17393417.84,0,4500279.104,19719843.53,42208893.66,0,0,0,38485055.95,31241281.38,10884407.24,11728.92555,302000,500529.2983,39970955.33,32203130.67,59504654.32,58187481.64,32202848.36,0,0,12740374.32,26636497.74,33271712.39,0,18106974.72,0,59616000,3483469.375,0,NA,NA,NA,NA,NA,NA,NA,NA,39497685.66,0,38215.37918,0,14913030.84,44755251.97,61540185.8,57253490,55266430.74,0,0,0,909950.601,143365.3954,0,0,20757387.16,0,33120000,57051145.77,15091943.13,33006941.61,66971625.94,42959926.75,75252149.55,68683899.15,60202409.03,0,24042837.03,652000,300977.2446,317606.2395,130138.6638,203187.6964,307875.2638,367652.8678,0,0,0,47826328.86,3157092.401,714368.3251,360000,359695.6366
12/1/2008,460632.2109,11210359.76,31542585.25,19348703.24,21526135.48,72118313.5,1564936.487,328179.6814,77427006.92,20975444.7,0,40529666.41,72795051.13,46799558.38,0,57399073.5,327600,3502808.923,327210.0459,34790542.28,15321645.11,0,2399223.01,19278355.99,38787082.78,0,0,0,31517260.77,22897458.7,3059777.845,0,500420.36,686418.9427,29860548.49,36997759.72,55361683.58,57357923.07,31312107.89,0,0,8092121.122,21928369.72,29137910.64,0,18223594.24,0,29173200,3592670.985,0,NA,NA,NA,NA,NA,NA,NA,NA,22241342.76,0,36965.60907,0,10043520.92,38928238.58,57472779.38,46256825.61,54975019.18,0,412986.3117,743354.6002,1459828.328,28043548.47,0,0,22259708.06,0,21600000,47796561.59,6029483.311,18443313.9,56418078.76,37800849.28,68464463.96,62094926.74,53109844.53,0,29755321.14,234000,873802.4049,339644.3241,0,313768.1646,488458.2912,554240.4553,0,0,0,49987065.54,8970024.643,904144.3659,1977263.363,595289.4167
1/1/2009,529368.2117,9947773.641,27237974.27,16223297.21,41237097.37,72812942.09,0,280156.9386,87413770.51,50516196.18,52006.89126,49748757.21,75971365.99,13739746.82,666223.068,27048064.88,4332912.53,25395313.24,0,32938108.31,14961904.25,0,0,17561883.16,34136339.58,0,0,0,16514714.8,11241796.39,4911158.058,0,448133.662,459698.8541,39378952.92,47421369.57,66851766.9,34723707.63,8370284.817,0,0,10035053.07,7019915.932,11671776.7,0,9659873.344,0,33878005.04,2648836.618,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36172.61587,0,5338383.7,31267001.52,35229542.67,41586071.18,56211254.05,0,261821.3098,471176.0408,1112532.867,20485397.22,0,0,18396274.95,302921.3539,16675200,41979588.26,4714933.833,26861516.26,17029852.59,26372067.17,39504070.85,49411855.71,14138559.06,0,38986362.62,459000,364437.0245,2814352.932,0,334687.4903,522254.1828,584759.0316,0,0,0,76615574.3,11593864.81,426809.4236,1735518.156,620375.4852
2/1/2009,426059.5888,10285089.15,21892308.32,16701528.61,46799993.72,70672435.68,0,103335.5841,84793071.71,46932005.77,1262729.692,50077591.32,82009532.08,0,8448956.089,68120337.6,0,11182071.39,0,44263248.1,20733355.98,0,2172097.128,21950966.3,40861007.07,0,0,0,14198576.93,9644485.9,3132380.56,0,1182937.724,400544.0499,40869165.12,46812315.45,54979158.87,26861523.35,6656410.063,0,0,2962473.85,4660837.602,11632929.97,0,2853195.359,0,38103292.66,2992594.673,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33721.90696,0,0,24199941.51,26523967.75,32931655.35,60263145.73,0,221009.8274,543113.7285,987522.7239,6022594.797,0,0,14012400,1810.575663,2448117.974,29329185.49,1105620.342,28091738.81,2500715.993,24413405.61,29372755.63,30903266.89,6992840.695,0,17379774.51,367200,173141.0863,2439503.995,0,301264.8774,440026.5074,507014.284,0,0,0,88444530.58,28891029.95,618853.6288,1637336.14,707093.2522
3/1/2009,446089.776,11401466.3,26053371.05,18089551.57,40314924.56,76983311.26,0,1998677.981,113090303.1,61951291.62,31058270.75,54878036.73,61026284.64,0,51517627.19,73116005.51,3298799.464,22600435.85,0,51428443.23,37532852.28,0,5030744.472,24857840.54,12352659.24,0,0,0,20847044.15,12673873.85,3543608.187,0,1380592.491,501815.8464,49503122.69,40910882.96,37707153.06,44267889.31,7994781.73,0,0,5594672.01,13145809.37,19117828.44,0,5289060.97,2497054.012,49016561.23,3689191.3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39629.87184,0,0,29620097.52,44056092.67,63438342.09,52500273.67,0,562372.7161,983225.6093,1682122.499,17557794.15,0,0,17010046.55,0,30594681.8,43277145.72,7417230.605,36263856.24,4477404.239,34842308.53,31808416.87,13389746.9,45662592.48,0,47697698.75,385560,348128.7386,663045.5871,0,326416.5789,496402.1575,559578.2346,0,0,0,74805485.47,7217914.4,621443.8926,2559083.986,611688.3881
4/1/2009,357976.3454,14975239.29,26981908.05,24039394.57,57339424.78,86495173.71,792209.594,9577474.271,108661302,58331056.14,63257859.13,65069881.85,51145936.15,0,55257362.47,68216524.35,3645438.659,56323909.42,179533.7342,44368372.94,32762956.63,0,3404078.908,25143770.51,40855833.85,466631.6798,652579.536,0,33325970.23,22382921.86,4914139.748,0,1020174.167,384622.6708,53161466.59,43963492.79,36327642.93,55098894.89,18257001.69,0,0,6522165.082,15843412.49,21164912.24,0,6427897.76,29887038.53,38784302.65,3717271.138,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,40514.02088,0,0,4947523.827,49547668.58,50541611.44,57489480.04,0,225255.1335,414703.8729,1076331.049,25033094.62,0,0,19121575.42,0,36081014.6,33354015.21,16643172.35,43408547.47,30922577.01,40618454.04,47974739.3,32974962.99,75285858.08,0,52292397.96,199320,1319629.183,1548725.183,0,293184.1803,932427.9993,493827.8205,0,0,0,86320967.4,31710913.03,408451.8749,11945567.88,414147.6234
5/1/2009,497947.236,23202010.15,36012962.89,36194716.86,65157308.58,65749049.46,69818303.56,483719.7422,96615987.57,102730093.3,92083508.84,38228245.57,54265742.97,0,53038806.83,65342484.31,6586281.684,69312672.5,4380223.09,50450671.41,51557378.53,0,15616411.84,36236409.15,74064804.59,0,0,0,29608101.56,18454498.83,1176024.749,0,1198131.783,1092869.741,51507950.64,57529494.65,49746773.5,50241025.98,28750801.93,0,0,4856379.242,10650158.25,14942503.04,0,4519383.945,37363564.03,55247886.05,60985.63882,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49887.461,0,0,53762524.5,59266760.85,47993522.93,75361900.07,0,240506.4634,479898.8068,1143764.668,27789108.39,0,0,24400871.13,9906851.922,43798180.98,71140700.18,22661155.59,57980189.15,26162908.99,33388378.52,42163422.89,57366314.63,83667293.26,0,55174411.5,414000,1129931.512,257279.3829,0,311704.4201,539073.4354,529514.1047,10.15907418,0,0,89040581.66,29830734.21,471257.196,30515554.69,750243.0599
6/1/2009,391970.9733,24451379.06,37245972.69,39565434.28,61595422.88,63852711,56243590.79,232294.5487,97147758.22,92730036.18,97407766.75,57038062.38,57590435.42,0,52096279.36,65121188.64,5491060.221,35234602.39,8159978.372,63824718.42,54581492.76,0,16790749.72,37612486.88,76047899.48,0,0,0,35112232.61,24528406.26,6802449.3,0,88999.07865,0,56016708.36,53990366.54,50713843.28,55417942.97,23106014.93,17822231.43,28025553.23,7243872.445,15459930.28,23103198.27,0,7110531.83,36310323.03,49587284.64,3255507.051,0,NA,NA,NA,NA,NA,NA,NA,NA,664698.4499,0,50529.93543,0,0,58991521.4,55839944.85,53520128.84,83606529.8,0,764942.8472,1441330.046,2260453.12,35347497.38,0,0,25089442.7,55060058.73,47236270.31,65465787.62,26345408.04,56311496.42,39671510.88,47940190.94,47783794.49,48688048.57,79067971.17,50003669.45,45116255.57,72486.61533,1316642.819,236008.9977,0,779666.1994,832739.9212,551152.0684,0.411479973,0,0,94991726.94,38676928.38,793426.5494,3270586.629,130060.8426
7/1/2009,1031830.874,26238625.79,39153183.03,40787737.97,46592770.93,86028486.39,0,1350005.336,71905821.96,104324064.7,93094022.47,84415235.52,66408506.01,0,45870822.17,58046465.2,5983382.066,55256343.84,24132972.64,73718680.53,58711112.77,0,44314405.36,38506433.7,78353287.44,563633.1194,495799.7196,829345.0519,49373504.39,34564034.64,12047459.1,0,207271.1958,2031043.918,67674517.02,69502065.57,67091273.44,62429440.3,17176214.6,72622131.46,55522574.37,12083493.02,23382113.37,27084589.57,0,12025737.29,41217672.99,60639184.11,7378347.537,0,NA,NA,NA,NA,NA,NA,NA,NA,51243266,0,57476.69054,0,0,103336417.8,80102485.34,89701112.42,123578753.2,0,273594.3596,464563.636,838520.8381,41841263.84,0,0,29064629.7,44805853.79,54226441.17,72644410.76,36096753.67,72946164.05,59184338.37,55327119.93,69093598.61,73335260.85,79219972.19,29884734.05,52067873.7,283641.0452,1224278.665,176013.0037,0,345201.7245,1340042.078,554707.14,0,0,0,88202878.67,41597530.62,403230.6022,1156413.488,608228.1007
8/1/2009,385018.6446,23243267.81,38447457.5,37079162.54,67189459.12,91912731.72,45493968.57,239654.9296,60091826.83,102461793.6,104525327.4,72834846.95,73671694.52,0,66781694.97,75820598.66,5921290.615,71790971.41,15070869.87,74289903.56,51380155.18,0,27970454.55,36740827.25,76295680.87,374502.0252,571829.4323,0,57432745.84,44839216.72,19925794.61,0,224490.1538,606269.0651,68953571.89,77628781.64,62187578.57,61382741.59,19445188.76,43670537.12,63474903.77,12981296.58,33530833.05,24299458.11,0,12693565.96,55017875.98,65918597.53,3999879.787,0,NA,NA,NA,NA,NA,NA,NA,NA,57077416.97,0,54334.62578,0,0,106479208,87066169.72,120505253.3,77546287.8,0,304410.1814,503692.5131,1272010.557,38553397.01,0,0,27252594.28,0,60930442.04,86839835.96,33885781.92,87546792.36,72922817.67,63841657.03,66570545.91,85020354.17,84377562.1,36952054.69,58374079.74,126740.7119,3918810.027,111034.0287,0,1360408.89,858216.37,567255.3631,0,0,0,95310087.2,49194757.73,480154.6757,2569403.673,967816.0628
9/1/2009,456514.439,15546122.24,33580095.59,22524199.21,46783144.02,77961056.26,13024629.52,280162.2933,80290031.57,70540192.22,85496275.69,57225902.17,64449569.73,0,53681891.95,59475936.46,6426352.328,43095153.45,7276097.9,63873391.49,38442959.1,0,7904634.354,31019829.11,64558608.13,0,0,0,41498060.48,30562958.02,14935056.82,359471.7796,270164.0937,1280510.222,48506374.04,35833651.12,51620626.48,45544962.4,16160557.33,4540639.674,62989540.18,10189776.76,27030879.63,23670823.78,0,9992287.067,41767011.25,52703053.87,4406276.601,0,NA,NA,NA,NA,NA,NA,NA,NA,45952027.54,0,46804.39404,0,0,90775876.7,67175063.86,87265980.92,81037892,0,420069.7061,763868.1476,1578132.995,27186914.62,0,0,19643148.57,3821242.967,42432180.09,59739046.65,21789174.38,59320803.48,47504018.3,54409498.96,51292366.71,69561167.06,76028857.16,33782490.99,54495378.78,785331.8401,6180754.659,711550.01,142893.5857,880316.6643,982339.1882,864857.6389,0,0,0,74350074.02,27333610.63,979436.3303,0,642166.9402
10/1/2009,197141.5527,11851563.42,22881684.67,19653554.74,14776116.86,53242755.35,34726294.36,333474.1723,44817595.04,93571920,7707421.278,39439043.52,33989384.07,6520800,55267904.67,60030093.01,6482177.731,19929368.79,0,37550143.11,13625598.81,0,1973043.358,20933007.88,44390956.19,0,0,216000,20838102.01,12461344.56,725118.1411,0,1199920.337,206894.0135,23059409.32,24422025.92,40049025.33,33656092.04,5047565.475,29746243.33,27920353.77,2494009.319,7095217.796,13395842.77,0,2476945.05,14564411.94,47538064.18,4030952.359,0,NA,NA,NA,NA,NA,NA,NA,NA,42491306.94,0,39293.17575,0,0,29980055.64,29937989.98,35490865.99,67957800.8,0,139751.4996,238206.9312,0,11611973.04,0,0,10934551.55,0,23474616.4,30987646.54,7659812.738,43119437.65,11544306.29,40280826.01,19377937.38,44588959.41,81004388.46,9423279.853,34134299.21,6887090.117,0,558820.7144,94562.39216,510442.7273,740429.2394,260221.6626,6542.971958,0,499506.9412,47171332.74,7394032.346,34272.60859,3382493.291,3707298.289
11/1/2009,0,10341868.85,22217754.71,16705309.08,12397089.6,44629144.33,33442262.75,162604.9777,12370723.86,17712194.02,0,29602023.42,28066649.6,12260404.05,40990885.02,54694881.08,0,10085928.02,0,20248344.04,5895348.64,0,1802724.292,12785786.12,27295184.55,0,0,0,16292210.33,10449714.45,1749012.07,0,0,0,20217419.09,11535800.16,20194906.97,35073912.34,176353.5748,14040414.29,9586523.836,1749760.983,5136332.047,4952171.127,0,1719819.345,10300391.88,43543087.42,3719347.658,0,NA,NA,NA,NA,NA,NA,NA,NA,22082221.67,0,0,0.439920391,0,15570397.23,22603548.07,25479142.19,42939717.62,0,130565.2515,719764.2183,0,10080876.95,0,0,8942076.873,0,20905598.03,26852571.4,6998911.184,41517682.85,36602296.41,36523376.92,0,50555752.55,52118394.03,0,47015338.99,0,0,0,0,0,0,0,0,0,0,30631838.98,4813616.793,0,0,0
12/1/2009,655462.3027,9934739.592,22532885.16,16558092.96,7649900.94,37737074.81,13977284.63,169069.0413,8782018.164,14037498.51,0,47057971.72,1847819.115,16869600,57656253.51,65520891.56,888179.6657,18143165.48,0,19226679.43,7005859.825,0,1586828.596,13431278.63,29912675.17,0,0,0,10318732.59,4750455.405,0,0,299842.4572,134678.2122,19037016.1,2813425.815,15624473.16,6682173.613,270383.0986,6264648.773,8536738.147,2491697.477,11669708.17,985927.5159,0,2504128.883,18313712.5,10275636.14,4004806.126,0,NA,NA,NA,NA,NA,NA,NA,NA,7622431.611,0,39909.77747,0,0,19024925.44,13174794.17,34227923.51,10201721.6,0,338716.3403,612634.3505,0,8710971.241,0,0,9022585.339,0,22325347.44,26391169.52,2041598.14,33023546.37,45300438.09,28905059.65,0,63567678.33,9339326.985,0,10766344.12,31293.55322,7210413.111,0,0,427012.4908,2700733.625,775285.0101,0,0,0,24357898.14,0,542880,5179822.955,1735261.277
1/1/2010,433021.7913,6644562.78,26789920.5,21488807.29,6203579.117,36146468.35,16582239.8,132990.6366,12918504.89,31377834.63,0,25056407.14,3451070.026,238874832,12385776.61,952.5288086,311869.6292,20463885.21,0,4989021.74,18106563.55,0,9948258.397,14201058.77,34643621.8,0,0,0,3613000.216,3923554.142,0,0,246882.4033,26486.42615,9265211.933,7997162.012,16487968.3,17734708.34,816147.0989,12101716.39,7930306.173,0,332839.9401,633314.8888,0,0,21581646.61,15819860.1,4002122.609,0,NA,NA,NA,NA,NA,NA,NA,NA,2378040.684,0,42024.38123,0,722261.1685,7182251.272,9815755.844,47470758.75,10610020.35,0,247739.4933,438186.4006,0,9589540.235,0,0,9403620.159,0,21037696.81,26180863.05,1037051.478,33304851.41,57919587.86,28191773.04,0,55711951.19,24583783.85,0,0,0,7581464.739,0,0,311137.1875,1546944.541,526718.2198,0,0,0,26035870.46,436477.1584,0,0,15953724.77
2/1/2010,572693.3736,1221936.62,26999309.13,20293056.86,22238977.18,10393329.82,14295433.24,257838.7356,9076437.522,23672826.74,0,55693909.14,3583563.222,4150897.051,0,0,411956.9101,17739722.95,0,13308744.35,3021653.587,0,5332003.559,7244956.837,12006468.65,32328.28854,90051.46079,0,7201205.272,1138735.292,363426.8922,0,349692.3143,348466.7095,17247330.14,8489861.119,8466162.636,17367088.72,5470223.221,876596.7018,5571374.144,597698.8951,2983243.66,1612751.973,0,0,9261010.552,25771335.01,3519017.623,0,NA,NA,NA,NA,NA,NA,NA,NA,33961097.37,0,39440.09775,0,629297.8004,13476314.83,5046563.79,38402263.23,30723447.56,0,563223.893,816346.6953,529123.5798,10072217.57,0,0,9117725.032,468575.3084,17641721.72,4098245.548,2560246.397,58933435.83,45653272.9,28333758.69,0,3420369.955,33568779.03,0,21367267.61,0,7007916.426,1441681.534,0,408292.809,2272363.514,719242.4949,0,0,0,25740236.93,1224968.207,598560,10935250.6,596808.4948
3/1/2010,754571.3353,10712861.52,34426225.23,16434586.32,26022119.28,18452315.98,13191876.4,198221.0285,27106016.5,57184871.53,0,51220288.78,21325731.39,2864400,0,17281470.83,426759.8741,10885333.5,0,7192182.035,8238929.305,0,8003322.523,3272516.867,5048359.945,424089.8903,592765.2566,1876883.91,15999197.25,10556221.18,2974599.082,0,6561893.472,527592.9346,19671583.56,6657703.963,27961805.78,6082121.643,9596834.99,0,0,1540878.516,6804628.585,10100541.37,0,1936063.553,7737149.867,51622046.58,4051375.584,0,NA,NA,NA,NA,NA,NA,NA,NA,41750719.82,0,44836.99926,0.490149777,6575712.271,25511930.98,29009017.42,54826327.69,23714323.52,0,334800,553363.6939,12600000,15050984.4,0,0,8956940.888,446928.0776,20876395.45,0,9338855.45,56272130.97,48976529.83,31137772.85,0,16107934.06,38959101.64,170292.455,21325604.71,0,5096513.682,2009246.662,0,381132.8203,5979537.053,696326.3216,0,0,0,27229115.68,0,24050.80381,1013874.408,9735310.15
4/1/2010,827427.4405,21709092.63,31631775.56,25235753.93,41378384.85,41595441.85,21352280.66,180037.3083,38737006.74,61636632.65,0,34659451.33,59039267.78,42240000,0,8020538.553,377560.1358,12537228.67,0,15442799.54,15305119.15,0,3639571.388,12434037,9359897.633,7473115.561,16379821.05,8732255.813,41243297.14,36978878.38,14655758.24,0,14576878.96,471194.7272,0,15503349.11,9645702.583,11097332.92,6112692.508,0,17480641.66,1743774.346,9707334.372,14205909.46,0,2896852.643,3621772.834,12374162.98,4161976.619,0,NA,NA,NA,NA,NA,NA,NA,NA,26398786.47,0,46085.03902,0,13124106.99,9222601.148,51456402.84,53541972.58,0,0,375709.8672,629425.9907,11898000,17495640.05,0,0,8326192.772,375862.7434,25557059.65,22141122.51,30120259.03,68975758.99,66851580.65,51227925.27,0,16298549.18,76527926.2,595227.4628,13693482.02,0,3683937.672,450540.7097,0,317246.8218,9342134.94,687883.3035,0.057127584,0,0,68804032.12,10712004.14,439249.411,4842473.92,0
5/1/2010,790220.4581,30486750,31683629.39,31836963,0,37289708.46,32400541.27,166729.2094,71412497.16,49349494.96,0,28251327.2,54678030.97,33343200,0,669694.5068,382068.0259,9051628.574,1045522.826,29728483.04,11972087.88,0,0,18696865.18,32402506.76,38354337.94,62858385.79,29644438.77,37725164.5,31220680.36,9332279.207,0,16856493.81,395781.8338,139215.8152,36652558.33,36145938.44,35267137.23,10131025.15,16483253.09,52136169.26,8565792.497,4540298.126,19182994.66,0,8760725.648,6096032.841,47415642.42,4148484.208,0,NA,NA,NA,NA,NA,NA,NA,NA,50958134.82,0,50742.65169,0,15323633.08,34031374.03,31374867.15,75196552.62,12184654.77,0,262621.6988,462432.0514,17478000,40805053.94,0,0,18725496.69,343572.8816,62295381.49,47850688.28,21370679.59,63183426.92,54382935.14,34138465.71,0,2955789.984,69016048.83,14163667.55,23441281.9,0,3502205.463,399609.5592,105476.0733,347107.0324,8376567.354,567249.2383,0,0,0,62112257.02,5701054.497,405445.2439,0,38128129.99
6/1/2010,0,27229269.71,27370788.98,30100339.42,0,68552664.12,45340065.57,2968913.011,46746850.06,78182910.63,0,46942289.46,51321200.38,50582400,214212.9203,2420586.798,940449.3418,12529675.11,0,42363094.51,22948554.08,0,5253225.503,18317856.96,40610521.36,31136972.75,50703755.2,29632713.36,43357082.02,34638580.86,15582266.86,0,0,0,0,63033311.93,61914150.33,55117572.29,13235128.59,62863441.93,39280685.84,15346922.71,16583383.36,22356332.67,0,17179985.19,20909868.52,58866634.05,4161115.865,0,NA,NA,NA,NA,NA,NA,NA,NA,53582193.49,0,0,0,39515358.77,69655130.32,58724891.42,104370176.7,0,0,0,0,747045.4506,48555761.36,0,0,23620501.41,0,75340185.71,70897322.63,37425931.65,58838701.23,67532414.53,43013392.29,730713.5141,35975940.96,72023988.23,42542645.81,52712309.36,0,0,0,0,0,5361514.404,0,0,0,0,46487887.23,16628846.21,0,129953.009,10465860.48
7/1/2010,2208541.857,27013321.92,24270743.61,28236337.54,0,56090127.39,31830637.03,211699.3672,52626351.36,52200436.9,0,50936783.01,51546001.37,57604800,0,0,784819.0235,6255414.57,1156542.749,38530827.1,14995523.43,0,960470.2559,19254140.59,41423660.26,42008440.39,65322052.02,37688377.68,38849794.57,29848412.41,14337133.2,0,17345165.22,697246.786,52788.19548,56727242.42,57971712.72,46798195.44,18476565.56,17091800.59,44935226.01,3720023.397,20510680.38,23965403.21,0,16703074.54,27337472.24,64432482.29,4027471.859,0,NA,NA,NA,NA,NA,NA,NA,NA,45770915.89,0,93228.75997,0,28099625.24,37697270.97,45978486.64,79614629.01,77901280.59,0,620289.6839,1067392.644,770404.3916,44885187.46,0,0,21649937.16,606599.2461,75045542.65,65945071.52,29600368.86,37182657.99,52338507.69,26651580.13,53064754.82,24732701.12,62159226.37,26272762.63,6089041.068,0,3915785.798,686585.9498,633987.2819,618080.9793,9714062.006,963756.7614,0,0,0,51173085.2,11537007.59,935838.9344,3916762.468,59780783.35
